 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.130512 -0.130512 0.0503151 -0.867576 -2.88419
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.137464 -0.137464 0.0599501 -0.848612 -2.86315
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.209768 -0.209768 -0.116692 -1.08134 -3.10371
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.262174 -0.262174 -0.285598 -1.33207 -3.40159
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
 -0.0118604 -0.0118604 0.0544953 -0.849395 -2.72353
