# Data for the a4a model 
# Full age range
 0 4 
# Full year range
 2003 2021 
# Number of surveys
 1 
# Survey min ages
 1 
# Survey max ages
 4 
# Survey time as a fraction into the year (one for each survey)
 0.6 
# fbar range
 1 3 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 171 
# Observation data frame 
# fleet	year	age	observation	weights
# year	age	m	m.spwn	harvest.spwn	mat.wt
2003	0	0.418710334858185	0.5	0.5	0	0.00643483029043522
2003	1	-0.139262067333508	0.5	0.5	0.0239541588461232	0.0239541588461232
2003	2	-0.356674943938732	0.5	0.5	0.0493448370748692	0.0493448370748692
2003	3	-0.462035459596559	0.5	0.5	0.0872556272340285	0.0872556272340285
2003	4	-0.527632742082372	0.5	0.5	0.138787878344947	0.138787878344947
2004	0	0.418710334858185	0.5	0.5	0	0.00690196137938526
2004	1	-0.139262067333508	0.5	0.5	0.0207081618029624	0.0207081618029624
2004	2	-0.356674943938732	0.5	0.5	0.0498552875725843	0.0498552875725843
2004	3	-0.462035459596559	0.5	0.5	0.0851096776162005	0.0851096776162005
2004	4	-0.527632742082372	0.5	0.5	0.136362971911131	0.136362971911131
2005	0	0.418710334858185	0.5	0.5	0	0.00676196574619329
2005	1	-0.139262067333508	0.5	0.5	0.0244815317444909	0.0244815317444909
2005	2	-0.356674943938732	0.5	0.5	0.0408975536279709	0.0408975536279709
2005	3	-0.462035459596559	0.5	0.5	0.0783530978205424	0.0783530978205424
2005	4	-0.527632742082372	0.5	0.5	0.148940444871719	0.148940444871719
2006	0	0.418710334858185	0.5	0.5	0	0.00458688305195733
2006	1	-0.139262067333508	0.5	0.5	0.0271994465800681	0.0271994465800681
2006	2	-0.356674943938732	0.5	0.5	0.0464500403846928	0.0464500403846928
2006	3	-0.462035459596559	0.5	0.5	0.0809480150402354	0.0809480150402354
2006	4	-0.527632742082372	0.5	0.5	0.142114703711323	0.142114703711323
2007	0	0.418710334858185	0.5	0.5	0	0.0063768242311612
2007	1	-0.139262067333508	0.5	0.5	0.0257029731338744	0.0257029731338744
2007	2	-0.356674943938732	0.5	0.5	0.0471987839432783	0.0471987839432783
2007	3	-0.462035459596559	0.5	0.5	0.0776354673822559	0.0776354673822559
2007	4	-0.527632742082372	0.5	0.5	0.141483126342409	0.141483126342409
2008	0	0.418710334858185	0.5	0.5	0	0.00680092764048535
2008	1	-0.139262067333508	0.5	0.5	0.0202894287442493	0.0202894287442493
2008	2	-0.356674943938732	0.5	0.5	0.0448664002635234	0.0448664002635234
2008	3	-0.462035459596559	0.5	0.5	0.0806684037120578	0.0806684037120578
2008	4	-0.527632742082372	0.5	0.5	0.138473199854723	0.138473199854723
2009	0	0.418710334858185	0.5	0.5	0	0.0052583805632445
2009	1	-0.139262067333508	0.5	0.5	0.024311937646538	0.024311937646538
2009	2	-0.356674943938732	0.5	0.5	0.0517400748517527	0.0517400748517527
2009	3	-0.462035459596559	0.5	0.5	0.0835500660500837	0.0835500660500837
2009	4	-0.527632742082372	0.5	0.5	0.147825141961873	0.147825141961873
2010	0	0.418710334858185	0.5	0.5	0	0.00740031458909492
2010	1	-0.139262067333508	0.5	0.5	0.0256319759562952	0.0256319759562952
2010	2	-0.356674943938732	0.5	0.5	0.0526968077352989	0.0526968077352989
2010	3	-0.462035459596559	0.5	0.5	0.0824712826542175	0.0824712826542175
2010	4	-0.527632742082372	0.5	0.5	0.158384158374954	0.158384158374954
2011	0	0.418710334858185	0.5	0.5	0	0.00473589436397184
2011	1	-0.139262067333508	0.5	0.5	0.0248695416790203	0.0248695416790203
2011	2	-0.356674943938732	0.5	0.5	0.0566736250724366	0.0566736250724366
2011	3	-0.462035459596559	0.5	0.5	0.0862589670321986	0.0862589670321986
2011	4	-0.527632742082372	0.5	0.5	0.128020115201335	0.128020115201335
2012	0	0.418710334858185	0.5	0.5	0	0.00604947103423881
2012	1	-0.139262067333508	0.5	0.5	0.0245146175496469	0.0245146175496469
2012	2	-0.356674943938732	0.5	0.5	0.0511205795655278	0.0511205795655278
2012	3	-0.462035459596559	0.5	0.5	0.082426266433158	0.082426266433158
2012	4	-0.527632742082372	0.5	0.5	0.142837630744158	0.142837630744158
2013	0	0.418710334858185	0.5	0.5	0	0.00540053405103763
2013	1	-0.139262067333508	0.5	0.5	0.0195437928626526	0.0195437928626526
2013	2	-0.356674943938732	0.5	0.5	0.0548272136984394	0.0548272136984394
2013	3	-0.462035459596559	0.5	0.5	0.0857414423546628	0.0857414423546628
2013	4	-0.527632742082372	0.5	0.5	0.138510432151686	0.138510432151686
2014	0	0.418710334858185	0.5	0.5	0	0.00340266997297916
2014	1	-0.139262067333508	0.5	0.5	0.0210465289173438	0.0210465289173438
2014	2	-0.356674943938732	0.5	0.5	0.0533271522675383	0.0533271522675383
2014	3	-0.462035459596559	0.5	0.5	0.082081517884628	0.082081517884628
2014	4	-0.527632742082372	0.5	0.5	0.130794191609	0.130794191609
2015	0	0.418710334858185	0.5	0.5	0	0.00421911250336111
2015	1	-0.139262067333508	0.5	0.5	0.0220461235781525	0.0220461235781525
2015	2	-0.356674943938732	0.5	0.5	0.0496550115583129	0.0496550115583129
2015	3	-0.462035459596559	0.5	0.5	0.0792493023006624	0.0792493023006624
2015	4	-0.527632742082372	0.5	0.5	0.130813853105115	0.130813853105115
2016	0	0.418710334858185	0.5	0.5	0	0.00757282910626368
2016	1	-0.139262067333508	0.5	0.5	0.0258779908562767	0.0258779908562767
2016	2	-0.356674943938732	0.5	0.5	0.0518325359554737	0.0518325359554737
2016	3	-0.462035459596559	0.5	0.5	0.0854102499017453	0.0854102499017453
2016	4	-0.527632742082372	0.5	0.5	0.132540307839988	0.132540307839988
2017	0	0.418710334858185	0.5	0.5	0	0.00572427935052057
2017	1	-0.139262067333508	0.5	0.5	0.0237116668014701	0.0237116668014701
2017	2	-0.356674943938732	0.5	0.5	0.0510038314215595	0.0510038314215595
2017	3	-0.462035459596559	0.5	0.5	0.0827573522449522	0.0827573522449522
2017	4	-0.527632742082372	0.5	0.5	0.129276014346586	0.129276014346586
2018	0	0.418710334858185	0.5	0.5	0	0.0069015005981847
2018	1	-0.139262067333508	0.5	0.5	0.0249189195932051	0.0249189195932051
2018	2	-0.356674943938732	0.5	0.5	0.0526137969790262	0.0526137969790262
2018	3	-0.462035459596559	0.5	0.5	0.0852569616060709	0.0852569616060709
2018	4	-0.527632742082372	0.5	0.5	0.125011199859205	0.125011199859205
2019	0	0.418710334858185	0.5	0.5	0	0.0054197818606549
2019	1	-0.139262067333508	0.5	0.5	0.0259114202277314	0.0259114202277314
2019	2	-0.356674943938732	0.5	0.5	0.0525731922482005	0.0525731922482005
2019	3	-0.462035459596559	0.5	0.5	0.0800466256222165	0.0800466256222165
2019	4	-0.527632742082372	0.5	0.5	0.148500284228298	0.148500284228298
2020	0	0.418710334858185	0.5	0.5	0	0.00703302005350456
2020	1	-0.139262067333508	0.5	0.5	0.0264674534152589	0.0264674534152589
2020	2	-0.356674943938732	0.5	0.5	0.0549653457552052	0.0549653457552052
2020	3	-0.462035459596559	0.5	0.5	0.0922824395067152	0.0922824395067152
2020	4	-0.527632742082372	0.5	0.5	0.123218783538057	0.123218783538057
2021	0	0.418710334858185	0.5	0.5	0	0.00604203137371353
2021	1	-0.139262067333508	0.5	0.5	0.0257685505468819	0.0257685505468819
2021	2	-0.356674943938732	0.5	0.5	0.0545553574561193	0.0545553574561193
2021	3	-0.462035459596559	0.5	0.5	0.0958558009678906	0.0958558009678906
2021	4	-0.527632742082372	0.5	0.5	0.154002958364919	0.154002958364919
